"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"RUS","UNEMP","MEN","PC_LF","Q","2013-Q4",5.708276,
"RUS","UNEMP","MEN","PC_LF","Q","2014-Q1",5.558353,
"RUS","UNEMP","MEN","PC_LF","Q","2014-Q2",5.485742,
"RUS","UNEMP","MEN","PC_LF","Q","2014-Q3",5.433889,
"RUS","UNEMP","MEN","PC_LF","Q","2014-Q4",5.452817,
"RUS","UNEMP","MEN","PC_LF","Q","2015-Q1",5.689197,
"RUS","UNEMP","MEN","PC_LF","Q","2015-Q2",5.862487,
"RUS","UNEMP","MEN","PC_LF","Q","2015-Q3",5.713686,
"RUS","UNEMP","MEN","PC_LF","Q","2015-Q4",6.025757,
"RUS","UNEMP","MEN","PC_LF","Q","2016-Q1",5.833641,
"RUS","UNEMP","MEN","PC_LF","Q","2016-Q2",5.926669,
"RUS","UNEMP","MEN","PC_LF","Q","2016-Q3",5.757471,
"RUS","UNEMP","MEN","PC_LF","Q","2016-Q4",5.474176,
"RUS","UNEMP","MEN","PC_LF","Q","2017-Q1",5.376322,
"RUS","UNEMP","MEN","PC_LF","Q","2017-Q2",5.387886,
"RUS","UNEMP","MEN","PC_LF","Q","2017-Q3",5.379008,
"RUS","UNEMP","MEN","PC_LF","Q","2017-Q4",5.297823,
"RUS","UNEMP","MEN","PC_LF","Q","2018-Q1",4.939419,
"RUS","UNEMP","MEN","PC_LF","Q","2018-Q2",4.842685,
"RUS","UNEMP","MEN","PC_LF","Q","2018-Q3",4.87852,
"RUS","UNEMP","MEN","PC_LF","Q","2018-Q4",4.898549,
"RUS","UNEMP","MEN","PC_LF","Q","2019-Q1",4.699574,
"RUS","UNEMP","MEN","PC_LF","Q","2019-Q2",4.832612,
"RUS","UNEMP","MEN","PC_LF","Q","2019-Q3",4.763814,
"RUS","UNEMP","TOT","PC_LF","Q","1999-Q1",13.63329,
"RUS","UNEMP","TOT","PC_LF","Q","1999-Q2",13.42181,
"RUS","UNEMP","TOT","PC_LF","Q","1999-Q3",12.74004,
"RUS","UNEMP","TOT","PC_LF","Q","1999-Q4",12.35773,
"RUS","UNEMP","TOT","PC_LF","Q","2000-Q1",11.55051,
"RUS","UNEMP","TOT","PC_LF","Q","2000-Q2",10.48955,
"RUS","UNEMP","TOT","PC_LF","Q","2000-Q3",10.44776,
"RUS","UNEMP","TOT","PC_LF","Q","2000-Q4",9.583315,
"RUS","UNEMP","TOT","PC_LF","Q","2001-Q1",9.322143,
"RUS","UNEMP","TOT","PC_LF","Q","2001-Q2",8.92588,
"RUS","UNEMP","TOT","PC_LF","Q","2001-Q3",9.024482,
"RUS","UNEMP","TOT","PC_LF","Q","2001-Q4",8.640639,
"RUS","UNEMP","TOT","PC_LF","Q","2002-Q1",7.691953,
"RUS","UNEMP","TOT","PC_LF","Q","2002-Q2",7.938821,
"RUS","UNEMP","TOT","PC_LF","Q","2002-Q3",7.519206,
"RUS","UNEMP","TOT","PC_LF","Q","2002-Q4",8.349959,
"RUS","UNEMP","TOT","PC_LF","Q","2003-Q1",8.514046,
"RUS","UNEMP","TOT","PC_LF","Q","2003-Q2",8.362982,
"RUS","UNEMP","TOT","PC_LF","Q","2003-Q3",8.340301,
"RUS","UNEMP","TOT","PC_LF","Q","2003-Q4",7.705197,
"RUS","UNEMP","TOT","PC_LF","Q","2004-Q1",8.447096,
"RUS","UNEMP","TOT","PC_LF","Q","2004-Q2",7.441569,
"RUS","UNEMP","TOT","PC_LF","Q","2004-Q3",7.373314,
"RUS","UNEMP","TOT","PC_LF","Q","2004-Q4",7.854275,
"RUS","UNEMP","TOT","PC_LF","Q","2005-Q1",7.241161,
"RUS","UNEMP","TOT","PC_LF","Q","2005-Q2",7.152674,
"RUS","UNEMP","TOT","PC_LF","Q","2005-Q3",7.263107,
"RUS","UNEMP","TOT","PC_LF","Q","2005-Q4",7.011796,
"RUS","UNEMP","TOT","PC_LF","Q","2006-Q1",7.235914,
"RUS","UNEMP","TOT","PC_LF","Q","2006-Q2",7.664493,
"RUS","UNEMP","TOT","PC_LF","Q","2006-Q3",7.012384,
"RUS","UNEMP","TOT","PC_LF","Q","2006-Q4",6.737453,
"RUS","UNEMP","TOT","PC_LF","Q","2007-Q1",6.622726,
"RUS","UNEMP","TOT","PC_LF","Q","2007-Q2",6.108926,
"RUS","UNEMP","TOT","PC_LF","Q","2007-Q3",6.00653,
"RUS","UNEMP","TOT","PC_LF","Q","2007-Q4",5.680979,
"RUS","UNEMP","TOT","PC_LF","Q","2008-Q1",6.51498,
"RUS","UNEMP","TOT","PC_LF","Q","2008-Q2",5.556925,
"RUS","UNEMP","TOT","PC_LF","Q","2008-Q3",6.222229,
"RUS","UNEMP","TOT","PC_LF","Q","2008-Q4",7.001978,
"RUS","UNEMP","TOT","PC_LF","Q","2009-Q1",8.65888,
"RUS","UNEMP","TOT","PC_LF","Q","2009-Q2",8.745012,
"RUS","UNEMP","TOT","PC_LF","Q","2009-Q3",8.343255,
"RUS","UNEMP","TOT","PC_LF","Q","2009-Q4",8.084461,
"RUS","UNEMP","TOT","PC_LF","Q","2010-Q1",8.10698,
"RUS","UNEMP","TOT","PC_LF","Q","2010-Q2",7.616837,
"RUS","UNEMP","TOT","PC_LF","Q","2010-Q3",7.236484,
"RUS","UNEMP","TOT","PC_LF","Q","2010-Q4",6.92519,
"RUS","UNEMP","TOT","PC_LF","Q","2011-Q1",6.796199,
"RUS","UNEMP","TOT","PC_LF","Q","2011-Q2",6.547134,
"RUS","UNEMP","TOT","PC_LF","Q","2011-Q3",6.477948,
"RUS","UNEMP","TOT","PC_LF","Q","2011-Q4",6.162098,
"RUS","UNEMP","TOT","PC_LF","Q","2012-Q1",5.84146,
"RUS","UNEMP","TOT","PC_LF","Q","2012-Q2",5.457412,
"RUS","UNEMP","TOT","PC_LF","Q","2012-Q3",5.357255,
"RUS","UNEMP","TOT","PC_LF","Q","2012-Q4",5.177924,
"RUS","UNEMP","TOT","PC_LF","Q","2013-Q1",5.40005,
"RUS","UNEMP","TOT","PC_LF","Q","2013-Q2",5.470698,
"RUS","UNEMP","TOT","PC_LF","Q","2013-Q3",5.52681,
"RUS","UNEMP","TOT","PC_LF","Q","2013-Q4",5.514825,
"RUS","UNEMP","TOT","PC_LF","Q","2014-Q1",5.18042,
"RUS","UNEMP","TOT","PC_LF","Q","2014-Q2",5.112878,
"RUS","UNEMP","TOT","PC_LF","Q","2014-Q3",5.126949,
"RUS","UNEMP","TOT","PC_LF","Q","2014-Q4",5.204969,
"RUS","UNEMP","TOT","PC_LF","Q","2015-Q1",5.405328,
"RUS","UNEMP","TOT","PC_LF","Q","2015-Q2",5.644396,
"RUS","UNEMP","TOT","PC_LF","Q","2015-Q3",5.519416,
"RUS","UNEMP","TOT","PC_LF","Q","2015-Q4",5.700198,
"RUS","UNEMP","TOT","PC_LF","Q","2016-Q1",5.575302,
"RUS","UNEMP","TOT","PC_LF","Q","2016-Q2",5.720696,
"RUS","UNEMP","TOT","PC_LF","Q","2016-Q3",5.50788,
"RUS","UNEMP","TOT","PC_LF","Q","2016-Q4",5.345027,
"RUS","UNEMP","TOT","PC_LF","Q","2017-Q1",5.279556,
"RUS","UNEMP","TOT","PC_LF","Q","2017-Q2",5.259008,
"RUS","UNEMP","TOT","PC_LF","Q","2017-Q3",5.247121,
"RUS","UNEMP","TOT","PC_LF","Q","2017-Q4",5.061158,
"RUS","UNEMP","TOT","PC_LF","Q","2018-Q1",4.82512,
"RUS","UNEMP","TOT","PC_LF","Q","2018-Q2",4.810823,
"RUS","UNEMP","TOT","PC_LF","Q","2018-Q3",4.79726,
"RUS","UNEMP","TOT","PC_LF","Q","2018-Q4",4.773748,
"RUS","UNEMP","TOT","PC_LF","Q","2019-Q1",4.59334,
"RUS","UNEMP","TOT","PC_LF","Q","2019-Q2",4.6164,
"RUS","UNEMP","TOT","PC_LF","Q","2019-Q3",4.603111,
"RUS","UNEMP","WOMEN","PC_LF","Q","1999-Q1",13.56324,
"RUS","UNEMP","WOMEN","PC_LF","Q","1999-Q2",13.08482,
"RUS","UNEMP","WOMEN","PC_LF","Q","1999-Q3",12.58964,
"RUS","UNEMP","WOMEN","PC_LF","Q","1999-Q4",12.35331,
"RUS","UNEMP","WOMEN","PC_LF","Q","2000-Q1",11.52557,
"RUS","UNEMP","WOMEN","PC_LF","Q","2000-Q2",10.61759,
"RUS","UNEMP","WOMEN","PC_LF","Q","2000-Q3",10.01278,
"RUS","UNEMP","WOMEN","PC_LF","Q","2000-Q4",9.30586,
"RUS","UNEMP","WOMEN","PC_LF","Q","2001-Q1",8.92047,
"RUS","UNEMP","WOMEN","PC_LF","Q","2001-Q2",8.514834,
"RUS","UNEMP","WOMEN","PC_LF","Q","2001-Q3",8.701775,
"RUS","UNEMP","WOMEN","PC_LF","Q","2001-Q4",8.250991,
"RUS","UNEMP","WOMEN","PC_LF","Q","2002-Q1",7.523385,
"RUS","UNEMP","WOMEN","PC_LF","Q","2002-Q2",7.690076,
"RUS","UNEMP","WOMEN","PC_LF","Q","2002-Q3",7.258214,
"RUS","UNEMP","WOMEN","PC_LF","Q","2002-Q4",7.922197,
"RUS","UNEMP","WOMEN","PC_LF","Q","2003-Q1",8.28994,
"RUS","UNEMP","WOMEN","PC_LF","Q","2003-Q2",8.049313,
"RUS","UNEMP","WOMEN","PC_LF","Q","2003-Q3",8.303808,
"RUS","UNEMP","WOMEN","PC_LF","Q","2003-Q4",7.370233,
"RUS","UNEMP","WOMEN","PC_LF","Q","2004-Q1",8.338231,
"RUS","UNEMP","WOMEN","PC_LF","Q","2004-Q2",6.947868,
"RUS","UNEMP","WOMEN","PC_LF","Q","2004-Q3",6.988088,
"RUS","UNEMP","WOMEN","PC_LF","Q","2004-Q4",7.89108,
"RUS","UNEMP","WOMEN","PC_LF","Q","2005-Q1",7.236606,
"RUS","UNEMP","WOMEN","PC_LF","Q","2005-Q2",7.053843,
"RUS","UNEMP","WOMEN","PC_LF","Q","2005-Q3",7.262118,
"RUS","UNEMP","WOMEN","PC_LF","Q","2005-Q4",6.525358,
"RUS","UNEMP","WOMEN","PC_LF","Q","2006-Q1",7.108478,
"RUS","UNEMP","WOMEN","PC_LF","Q","2006-Q2",7.104462,
"RUS","UNEMP","WOMEN","PC_LF","Q","2006-Q3",6.668908,
"RUS","UNEMP","WOMEN","PC_LF","Q","2006-Q4",6.395163,
"RUS","UNEMP","WOMEN","PC_LF","Q","2007-Q1",6.062102,
"RUS","UNEMP","WOMEN","PC_LF","Q","2007-Q2",6.065527,
"RUS","UNEMP","WOMEN","PC_LF","Q","2007-Q3",5.664718,
"RUS","UNEMP","WOMEN","PC_LF","Q","2007-Q4",5.260041,
"RUS","UNEMP","WOMEN","PC_LF","Q","2008-Q1",6.537711,
"RUS","UNEMP","WOMEN","PC_LF","Q","2008-Q2",5.438187,
"RUS","UNEMP","WOMEN","PC_LF","Q","2008-Q3",5.93723,
"RUS","UNEMP","WOMEN","PC_LF","Q","2008-Q4",6.358985,
"RUS","UNEMP","WOMEN","PC_LF","Q","2009-Q1",8.193374,
"RUS","UNEMP","WOMEN","PC_LF","Q","2009-Q2",8.085028,
"RUS","UNEMP","WOMEN","PC_LF","Q","2009-Q3",7.701701,
"RUS","UNEMP","WOMEN","PC_LF","Q","2009-Q4",7.488076,
"RUS","UNEMP","WOMEN","PC_LF","Q","2010-Q1",7.614238,
"RUS","UNEMP","WOMEN","PC_LF","Q","2010-Q2",7.063142,
"RUS","UNEMP","WOMEN","PC_LF","Q","2010-Q3",6.66784,
"RUS","UNEMP","WOMEN","PC_LF","Q","2010-Q4",6.451614,
"RUS","UNEMP","WOMEN","PC_LF","Q","2011-Q1",6.254564,
"RUS","UNEMP","WOMEN","PC_LF","Q","2011-Q2",6.113672,
"RUS","UNEMP","WOMEN","PC_LF","Q","2011-Q3",6.013147,
"RUS","UNEMP","WOMEN","PC_LF","Q","2011-Q4",5.775987,
"RUS","UNEMP","WOMEN","PC_LF","Q","2012-Q1",5.467651,
"RUS","UNEMP","WOMEN","PC_LF","Q","2012-Q2",5.135676,
"RUS","UNEMP","WOMEN","PC_LF","Q","2012-Q3",4.971344,
"RUS","UNEMP","WOMEN","PC_LF","Q","2012-Q4",4.781458,
"RUS","UNEMP","WOMEN","PC_LF","Q","2013-Q1",5.160069,
"RUS","UNEMP","WOMEN","PC_LF","Q","2013-Q2",5.124889,
"RUS","UNEMP","WOMEN","PC_LF","Q","2013-Q3",5.006584,
"RUS","UNEMP","WOMEN","PC_LF","Q","2013-Q4",5.310493,
"RUS","UNEMP","WOMEN","PC_LF","Q","2014-Q1",4.7836,
"RUS","UNEMP","WOMEN","PC_LF","Q","2014-Q2",4.719233,
"RUS","UNEMP","WOMEN","PC_LF","Q","2014-Q3",4.802495,
"RUS","UNEMP","WOMEN","PC_LF","Q","2014-Q4",4.942643,
"RUS","UNEMP","WOMEN","PC_LF","Q","2015-Q1",5.104198,
"RUS","UNEMP","WOMEN","PC_LF","Q","2015-Q2",5.413118,
"RUS","UNEMP","WOMEN","PC_LF","Q","2015-Q3",5.31368,
"RUS","UNEMP","WOMEN","PC_LF","Q","2015-Q4",5.353499,
"RUS","UNEMP","WOMEN","PC_LF","Q","2016-Q1",5.301409,
"RUS","UNEMP","WOMEN","PC_LF","Q","2016-Q2",5.501926,
"RUS","UNEMP","WOMEN","PC_LF","Q","2016-Q3",5.242465,
"RUS","UNEMP","WOMEN","PC_LF","Q","2016-Q4",5.20785,
"RUS","UNEMP","WOMEN","PC_LF","Q","2017-Q1",5.176883,
"RUS","UNEMP","WOMEN","PC_LF","Q","2017-Q2",5.122228,
"RUS","UNEMP","WOMEN","PC_LF","Q","2017-Q3",5.106322,
"RUS","UNEMP","WOMEN","PC_LF","Q","2017-Q4",4.810146,
"RUS","UNEMP","WOMEN","PC_LF","Q","2018-Q1",4.704397,
"RUS","UNEMP","WOMEN","PC_LF","Q","2018-Q2",4.777058,
"RUS","UNEMP","WOMEN","PC_LF","Q","2018-Q3",4.710896,
"RUS","UNEMP","WOMEN","PC_LF","Q","2018-Q4",4.642128,
"RUS","UNEMP","WOMEN","PC_LF","Q","2019-Q1",4.480825,
"RUS","UNEMP","WOMEN","PC_LF","Q","2019-Q2",4.387138,
"RUS","UNEMP","WOMEN","PC_LF","Q","2019-Q3",4.433315,
"SVN","UNEMP","MEN","PC_LF","Q","1999-Q1",6.861734,
"SVN","UNEMP","MEN","PC_LF","Q","1999-Q2",7.364912,
"SVN","UNEMP","MEN","PC_LF","Q","1999-Q3",7.421312,
"SVN","UNEMP","MEN","PC_LF","Q","1999-Q4",7.105001,
"SVN","UNEMP","MEN","PC_LF","Q","2000-Q1",6.470945,
"SVN","UNEMP","MEN","PC_LF","Q","2000-Q2",6.973912,
"SVN","UNEMP","MEN","PC_LF","Q","2000-Q3",6.34583,
"SVN","UNEMP","MEN","PC_LF","Q","2000-Q4",6.043717,
"SVN","UNEMP","MEN","PC_LF","Q","2001-Q1",5.547333,
"SVN","UNEMP","MEN","PC_LF","Q","2001-Q2",5.581882,
"SVN","UNEMP","MEN","PC_LF","Q","2001-Q3",5.227511,
"SVN","UNEMP","MEN","PC_LF","Q","2001-Q4",6.233053,
"SVN","UNEMP","MEN","PC_LF","Q","2002-Q1",5.861074,
"SVN","UNEMP","MEN","PC_LF","Q","2002-Q2",5.810395,
"SVN","UNEMP","MEN","PC_LF","Q","2002-Q3",6.019313,
"SVN","UNEMP","MEN","PC_LF","Q","2002-Q4",5.900597,
"SVN","UNEMP","MEN","PC_LF","Q","2003-Q1",6.340819,
"SVN","UNEMP","MEN","PC_LF","Q","2003-Q2",6.214982,
"SVN","UNEMP","MEN","PC_LF","Q","2003-Q3",6.547281,
"SVN","UNEMP","MEN","PC_LF","Q","2003-Q4",6.211917,
"SVN","UNEMP","MEN","PC_LF","Q","2004-Q1",6.011812,
"SVN","UNEMP","MEN","PC_LF","Q","2004-Q2",5.858706,
"SVN","UNEMP","MEN","PC_LF","Q","2004-Q3",5.798941,
"SVN","UNEMP","MEN","PC_LF","Q","2004-Q4",5.735985,
"SVN","UNEMP","MEN","PC_LF","Q","2005-Q1",5.541404,
"SVN","UNEMP","MEN","PC_LF","Q","2005-Q2",5.606843,
"SVN","UNEMP","MEN","PC_LF","Q","2005-Q3",6.456697,
"SVN","UNEMP","MEN","PC_LF","Q","2005-Q4",6.615574,
"SVN","UNEMP","MEN","PC_LF","Q","2006-Q1",4.906053,
"SVN","UNEMP","MEN","PC_LF","Q","2006-Q2",5.277763,
"SVN","UNEMP","MEN","PC_LF","Q","2006-Q3",4.913379,
"SVN","UNEMP","MEN","PC_LF","Q","2006-Q4",4.463435,
"SVN","UNEMP","MEN","PC_LF","Q","2007-Q1",4.240489,
"SVN","UNEMP","MEN","PC_LF","Q","2007-Q2",3.720477,
"SVN","UNEMP","MEN","PC_LF","Q","2007-Q3",3.970478,
"SVN","UNEMP","MEN","PC_LF","Q","2007-Q4",3.929929,
"SVN","UNEMP","MEN","PC_LF","Q","2008-Q1",4.198809,
"SVN","UNEMP","MEN","PC_LF","Q","2008-Q2",3.664925,
"SVN","UNEMP","MEN","PC_LF","Q","2008-Q3",4.164586,
"SVN","UNEMP","MEN","PC_LF","Q","2008-Q4",3.935927,
"SVN","UNEMP","MEN","PC_LF","Q","2009-Q1",4.959561,
"SVN","UNEMP","MEN","PC_LF","Q","2009-Q2",5.771195,
"SVN","UNEMP","MEN","PC_LF","Q","2009-Q3",6.563336,
"SVN","UNEMP","MEN","PC_LF","Q","2009-Q4",6.296478,
"SVN","UNEMP","MEN","PC_LF","Q","2010-Q1",6.811475,
"SVN","UNEMP","MEN","PC_LF","Q","2010-Q2",7.611036,
"SVN","UNEMP","MEN","PC_LF","Q","2010-Q3",7.356194,
"SVN","UNEMP","MEN","PC_LF","Q","2010-Q4",7.889873,
"SVN","UNEMP","MEN","PC_LF","Q","2011-Q1",8.015387,
"SVN","UNEMP","MEN","PC_LF","Q","2011-Q2",8.088638,
"SVN","UNEMP","MEN","PC_LF","Q","2011-Q3",8.294939,
"SVN","UNEMP","MEN","PC_LF","Q","2011-Q4",8.247818,
"SVN","UNEMP","MEN","PC_LF","Q","2012-Q1",7.774416,
"SVN","UNEMP","MEN","PC_LF","Q","2012-Q2",7.877375,
"SVN","UNEMP","MEN","PC_LF","Q","2012-Q3",8.802533,
"SVN","UNEMP","MEN","PC_LF","Q","2012-Q4",9.100907,
"SVN","UNEMP","MEN","PC_LF","Q","2013-Q1",10.00948,
"SVN","UNEMP","MEN","PC_LF","Q","2013-Q2",10.10445,
"SVN","UNEMP","MEN","PC_LF","Q","2013-Q3",8.69101,
"SVN","UNEMP","MEN","PC_LF","Q","2013-Q4",8.860562,
"SVN","UNEMP","MEN","PC_LF","Q","2014-Q1",9.444242,
"SVN","UNEMP","MEN","PC_LF","Q","2014-Q2",8.610245,
"SVN","UNEMP","MEN","PC_LF","Q","2014-Q3",8.760901,
"SVN","UNEMP","MEN","PC_LF","Q","2014-Q4",8.856983,
"SVN","UNEMP","MEN","PC_LF","Q","2015-Q1",8.321078,
"SVN","UNEMP","MEN","PC_LF","Q","2015-Q2",8.463728,
"SVN","UNEMP","MEN","PC_LF","Q","2015-Q3",7.597648,
"SVN","UNEMP","MEN","PC_LF","Q","2015-Q4",7.820749,
"SVN","UNEMP","MEN","PC_LF","Q","2016-Q1",7.783856,
"SVN","UNEMP","MEN","PC_LF","Q","2016-Q2",7.342412,
"SVN","UNEMP","MEN","PC_LF","Q","2016-Q3",7.02043,
"SVN","UNEMP","MEN","PC_LF","Q","2016-Q4",7.800696,
"SVN","UNEMP","MEN","PC_LF","Q","2017-Q1",6.866961,
"SVN","UNEMP","MEN","PC_LF","Q","2017-Q2",5.703969,
"SVN","UNEMP","MEN","PC_LF","Q","2017-Q3",5.437757,
"SVN","UNEMP","MEN","PC_LF","Q","2017-Q4",5.08403,
"SVN","UNEMP","MEN","PC_LF","Q","2018-Q1",4.85575,
"SVN","UNEMP","MEN","PC_LF","Q","2018-Q2",5.014807,
"SVN","UNEMP","MEN","PC_LF","Q","2018-Q3",4.595142,
"SVN","UNEMP","MEN","PC_LF","Q","2018-Q4",3.939854,
"SVN","UNEMP","MEN","PC_LF","Q","2019-Q1",3.678675,
"SVN","UNEMP","MEN","PC_LF","Q","2019-Q2",3.983191,
"SVN","UNEMP","MEN","PC_LF","Q","2019-Q3",4.866337,
"SVN","UNEMP","TOT","PC_LF","Q","1999-Q1",7.251966,
"SVN","UNEMP","TOT","PC_LF","Q","1999-Q2",7.498381,
"SVN","UNEMP","TOT","PC_LF","Q","1999-Q3",7.532332,
"SVN","UNEMP","TOT","PC_LF","Q","1999-Q4",7.383962,
"SVN","UNEMP","TOT","PC_LF","Q","2000-Q1",6.855843,
"SVN","UNEMP","TOT","PC_LF","Q","2000-Q2",7.145791,
"SVN","UNEMP","TOT","PC_LF","Q","2000-Q3",6.645538,
"SVN","UNEMP","TOT","PC_LF","Q","2000-Q4",6.285301,
"SVN","UNEMP","TOT","PC_LF","Q","2001-Q1",6.061259,
"SVN","UNEMP","TOT","PC_LF","Q","2001-Q2",6.023971,
"SVN","UNEMP","TOT","PC_LF","Q","2001-Q3",5.974452,
"SVN","UNEMP","TOT","PC_LF","Q","2001-Q4",6.626897,
"SVN","UNEMP","TOT","PC_LF","Q","2002-Q1",6.395368,
"SVN","UNEMP","TOT","PC_LF","Q","2002-Q2",6.211916,
"SVN","UNEMP","TOT","PC_LF","Q","2002-Q3",6.297372,
"SVN","UNEMP","TOT","PC_LF","Q","2002-Q4",6.340265,
"SVN","UNEMP","TOT","PC_LF","Q","2003-Q1",6.56896,
"SVN","UNEMP","TOT","PC_LF","Q","2003-Q2",6.682661,
"SVN","UNEMP","TOT","PC_LF","Q","2003-Q3",6.87458,
"SVN","UNEMP","TOT","PC_LF","Q","2003-Q4",6.587796,
"SVN","UNEMP","TOT","PC_LF","Q","2004-Q1",6.403018,
"SVN","UNEMP","TOT","PC_LF","Q","2004-Q2",6.294422,
"SVN","UNEMP","TOT","PC_LF","Q","2004-Q3",6.220962,
"SVN","UNEMP","TOT","PC_LF","Q","2004-Q4",6.252523,
"SVN","UNEMP","TOT","PC_LF","Q","2005-Q1",6.205856,
"SVN","UNEMP","TOT","PC_LF","Q","2005-Q2",6.126581,
"SVN","UNEMP","TOT","PC_LF","Q","2005-Q3",6.709394,
"SVN","UNEMP","TOT","PC_LF","Q","2005-Q4",6.977307,
"SVN","UNEMP","TOT","PC_LF","Q","2006-Q1",6.187861,
"SVN","UNEMP","TOT","PC_LF","Q","2006-Q2",6.171083,
"SVN","UNEMP","TOT","PC_LF","Q","2006-Q3",5.937,
"SVN","UNEMP","TOT","PC_LF","Q","2006-Q4",5.495058,
"SVN","UNEMP","TOT","PC_LF","Q","2007-Q1",5.182046,
"SVN","UNEMP","TOT","PC_LF","Q","2007-Q2",4.737123,
"SVN","UNEMP","TOT","PC_LF","Q","2007-Q3",4.714405,
"SVN","UNEMP","TOT","PC_LF","Q","2007-Q4",4.64532,
"SVN","UNEMP","TOT","PC_LF","Q","2008-Q1",4.637889,
"SVN","UNEMP","TOT","PC_LF","Q","2008-Q2",4.235932,
"SVN","UNEMP","TOT","PC_LF","Q","2008-Q3",4.342096,
"SVN","UNEMP","TOT","PC_LF","Q","2008-Q4",4.276237,
"SVN","UNEMP","TOT","PC_LF","Q","2009-Q1",4.993061,
"SVN","UNEMP","TOT","PC_LF","Q","2009-Q2",5.690142,
"SVN","UNEMP","TOT","PC_LF","Q","2009-Q3",6.372527,
"SVN","UNEMP","TOT","PC_LF","Q","2009-Q4",6.366853,
"SVN","UNEMP","TOT","PC_LF","Q","2010-Q1",6.742289,
"SVN","UNEMP","TOT","PC_LF","Q","2010-Q2",7.300451,
"SVN","UNEMP","TOT","PC_LF","Q","2010-Q3",7.291145,
"SVN","UNEMP","TOT","PC_LF","Q","2010-Q4",7.604635,
"SVN","UNEMP","TOT","PC_LF","Q","2011-Q1",7.994467,
"SVN","UNEMP","TOT","PC_LF","Q","2011-Q2",7.999362,
"SVN","UNEMP","TOT","PC_LF","Q","2011-Q3",8.155355,
"SVN","UNEMP","TOT","PC_LF","Q","2011-Q4",8.526859,
"SVN","UNEMP","TOT","PC_LF","Q","2012-Q1",8.065544,
"SVN","UNEMP","TOT","PC_LF","Q","2012-Q2",8.469127,
"SVN","UNEMP","TOT","PC_LF","Q","2012-Q3",9.366206,
"SVN","UNEMP","TOT","PC_LF","Q","2012-Q4",9.461488,
"SVN","UNEMP","TOT","PC_LF","Q","2013-Q1",10.43531,
"SVN","UNEMP","TOT","PC_LF","Q","2013-Q2",10.54408,
"SVN","UNEMP","TOT","PC_LF","Q","2013-Q3",9.672572,
"SVN","UNEMP","TOT","PC_LF","Q","2013-Q4",9.748624,
"SVN","UNEMP","TOT","PC_LF","Q","2014-Q1",10.11204,
"SVN","UNEMP","TOT","PC_LF","Q","2014-Q2",9.3991,
"SVN","UNEMP","TOT","PC_LF","Q","2014-Q3",9.501033,
"SVN","UNEMP","TOT","PC_LF","Q","2014-Q4",9.667533,
"SVN","UNEMP","TOT","PC_LF","Q","2015-Q1",9.258204,
"SVN","UNEMP","TOT","PC_LF","Q","2015-Q2",9.304711,
"SVN","UNEMP","TOT","PC_LF","Q","2015-Q3",8.769315,
"SVN","UNEMP","TOT","PC_LF","Q","2015-Q4",8.506168,
"SVN","UNEMP","TOT","PC_LF","Q","2016-Q1",8.423305,
"SVN","UNEMP","TOT","PC_LF","Q","2016-Q2",7.95105,
"SVN","UNEMP","TOT","PC_LF","Q","2016-Q3",7.560897,
"SVN","UNEMP","TOT","PC_LF","Q","2016-Q4",8.065817,
"SVN","UNEMP","TOT","PC_LF","Q","2017-Q1",7.352101,
"SVN","UNEMP","TOT","PC_LF","Q","2017-Q2",6.651181,
"SVN","UNEMP","TOT","PC_LF","Q","2017-Q3",6.402945,
"SVN","UNEMP","TOT","PC_LF","Q","2017-Q4",5.874939,
"SVN","UNEMP","TOT","PC_LF","Q","2018-Q1",5.515248,
"SVN","UNEMP","TOT","PC_LF","Q","2018-Q2",5.407472,
"SVN","UNEMP","TOT","PC_LF","Q","2018-Q3",5.050091,
"SVN","UNEMP","TOT","PC_LF","Q","2018-Q4",4.452106,
"SVN","UNEMP","TOT","PC_LF","Q","2019-Q1",4.363042,
"SVN","UNEMP","TOT","PC_LF","Q","2019-Q2",4.379318,
"SVN","UNEMP","TOT","PC_LF","Q","2019-Q3",4.888682,
"SVN","UNEMP","WOMEN","PC_LF","Q","1999-Q1",7.702765,
"SVN","UNEMP","WOMEN","PC_LF","Q","1999-Q2",7.655677,
"SVN","UNEMP","WOMEN","PC_LF","Q","1999-Q3",7.663271,
"SVN","UNEMP","WOMEN","PC_LF","Q","1999-Q4",7.712308,
"SVN","UNEMP","WOMEN","PC_LF","Q","2000-Q1",7.302515,
"SVN","UNEMP","WOMEN","PC_LF","Q","2000-Q2",7.34675,
"SVN","UNEMP","WOMEN","PC_LF","Q","2000-Q3",6.996514,
"SVN","UNEMP","WOMEN","PC_LF","Q","2000-Q4",6.56899,
"SVN","UNEMP","WOMEN","PC_LF","Q","2001-Q1",6.664899,
"SVN","UNEMP","WOMEN","PC_LF","Q","2001-Q2",6.549228,
"SVN","UNEMP","WOMEN","PC_LF","Q","2001-Q3",6.85631,
"SVN","UNEMP","WOMEN","PC_LF","Q","2001-Q4",7.090138,
"SVN","UNEMP","WOMEN","PC_LF","Q","2002-Q1",7.030673,
"SVN","UNEMP","WOMEN","PC_LF","Q","2002-Q2",6.685137,
"SVN","UNEMP","WOMEN","PC_LF","Q","2002-Q3",6.621313,
